Source,Target,Type,Id,Label,Weight,edge-type
M48,333,Undirected,1450,,1,
M48,362,Undirected,1451,,1,
M48,4592,Undirected,1452,,1,
M48,4661,Undirected,1453,,1,
M48,4699,Undirected,1454,,1,
M48,4569,Undirected,1455,,1,
M48,4587,Undirected,1456,,1,
M48,4588,Undirected,1457,,1,
M48,4572,Undirected,1458,,1,
M48,4577,Undirected,1459,,1,
M48,4656,Undirected,1460,,1,
M48,4540,Undirected,1461,,1,
M48,4737,Undirected,1462,,1,
M48,4178,Undirected,1463,,2,
M48,4663,Undirected,1465,,1,
M48,4767,Undirected,1466,,1,
M48,4537,Undirected,1467,,1,
M48,4762,Undirected,1468,,1,
M48,4634,Undirected,1469,,1,
M48,4741,Undirected,1470,,1,
M48,1507,Undirected,1471,,1,
M48,4768,Undirected,1472,,1,
M48,4589,Undirected,1473,,1,
M49,4656,Undirected,1474,,1,
M49,4567,Undirected,1475,,1,
M49,4742,Undirected,1476,,1,
M49,4574,Undirected,1477,,1,
M49,4741,Undirected,1478,,1,
M49,6852,Undirected,1479,,1,
M49,938,Undirected,1480,,1,
M49,463,Undirected,1481,,1,
M49,787,Undirected,1482,,1,
M49,5334,Undirected,1483,,2,
M49,5809,Undirected,1484,,1,
M49,1507,Undirected,1485,,1,
M49,4732,Undirected,1486,,1,
M49,4731,Undirected,1487,,1,
M49,333,Undirected,1488,,1,
M49,362,Undirected,1489,,1,
M49,4565,Undirected,1490,,1,
M49,4773,Undirected,1491,,1,
M49,4740,Undirected,1492,,1,
M49,4590,Undirected,1493,,1,
M49,4536,Undirected,1494,,1,
M49,4584,Undirected,1495,,1,
M49,4535,Undirected,1496,,2,
M49,4543,Undirected,1497,,1,
M49,4658,Undirected,1498,,1,
M49,4763,Undirected,1499,,2,
M49,4661,Undirected,1500,,1,
M49,4699,Undirected,1501,,1,
M49,4587,Undirected,1502,,1,
M49,4588,Undirected,1503,,1,
M49,4577,Undirected,1504,,1,
M49,4618,Undirected,1505,,1,
M49,4540,Undirected,1506,,1,
M49,4737,Undirected,1507,,1,
M49,4576,Undirected,1508,,1,
M49,4816,Undirected,1509,,1,
M49,4752,Undirected,1510,,1,
M49,4745,Undirected,1511,,1,
M49,4652,Undirected,1512,,1,
M49,4571,Undirected,1513,,1,
M49,4532,Undirected,1514,,1,
M49,4614,Undirected,1515,,1,
M49,4593,Undirected,1516,,1,
M49,4772,Undirected,1517,,1,
M49,4579,Undirected,1518,,1,
M49,4549,Undirected,1519,,1,
M49,1301,Undirected,1520,,1,
M49,4704,Undirected,1521,,1,
M49,3048,Undirected,1522,,1,
M49,4702,Undirected,1524,,1,
M49,4603,Undirected,1525,,1,
M49,4697,Undirected,1526,,1,
M49,3127,Undirected,1527,,1,
M49,4746,Undirected,1528,,1,
M49,5339,Undirected,1529,,1,
M49,133,Undirected,1530,,1,
M49,5338,Undirected,1531,,2,
M49,4609,Undirected,1533,,1,
M49,4651,Undirected,1534,,1,
M49,4659,Undirected,1535,,1,
M49,4615,Undirected,1536,,1,
M49,4703,Undirected,1537,,1,
M49,4547,Undirected,1538,,1,
M49,4605,Undirected,1539,,1,
M49,4655,Undirected,1540,,1,
M49,4611,Undirected,1541,,1,
M49,4592,Undirected,1542,,1,
M49,4583,Undirected,1543,,1,
M49,4728,Undirected,1544,,2,
M49,5329,Undirected,1545,,1,
M49,5517,Undirected,1547,,1,
M49,2328,Undirected,1548,,1,
M49,4582,Undirected,1549,,1,
M49,236,Undirected,1550,,1,
M49,2608,Undirected,1551,,1,
M49,6698,Undirected,1552,,1,
M49,4675,Undirected,1553,,1,
M49,1500,Undirected,1554,,1,
M49,4385,Undirected,1555,,1,
M49,1184,Undirected,1556,,1,
M49,3574,Undirected,1557,,1,
M49,1209,Undirected,1558,,1,
M49,4758,Undirected,1559,,1,
M49,4596,Undirected,1560,,1,
M49,6146,Undirected,1561,,1,
M49,2580,Undirected,1564,,1,
M49,4647,Undirected,1565,,1,
M49,2954,Undirected,1566,,1,
M49,5728,Undirected,1567,,1,
M49,3408,Undirected,1568,,1,
M49,4749,Undirected,1569,,1,
M49,4534,Undirected,1571,,1,
M49,2437,Undirected,1572,,1,
M49,4257,Undirected,1573,,1,
M49,555,Undirected,1574,,1,
M49,2965,Undirected,1575,,1,
M49,5333,Undirected,1576,,1,
M49,4541,Undirected,1577,,1,
M49,5010,Undirected,1578,,1,
M49,1499,Undirected,1579,,1,
M49,4533,Undirected,1580,,1,
M49,4616,Undirected,1581,,1,
M49,3463,Undirected,1582,,1,
M49,4580,Undirected,1583,,1,
M49,147,Undirected,1584,,1,
M49,5336,Undirected,1585,,1,
M49,1305,Undirected,1586,,1,
M49,6085,Undirected,1587,,1,
M49,4526,Undirected,1588,,1,
M49,4604,Undirected,1589,,1,
M49,226,Undirected,1590,,1,
M49,3410,Undirected,1591,,1,
M49,6690,Undirected,1592,,1,
M49,4663,Undirected,1593,,1,
M49,4767,Undirected,1594,,1,
M49,4537,Undirected,1595,,2,
M49,6380,Undirected,1596,,1,
M49,4762,Undirected,1598,,1,
M49,4634,Undirected,1599,,1,
M49,4219,Undirected,1600,,1,
M49,4707,Undirected,1601,,1,
M49,4561,Undirected,1602,,1,
M49,4660,Undirected,1603,,1,
M49,4178,Undirected,1604,,1,
M49,4589,Undirected,1605,,1,
M49,4591,Undirected,1606,,1,
M49,4598,Undirected,1607,,1,
M49,4585,Undirected,1608,,1,
M49,4753,Undirected,1609,,1,
M49,4754,Undirected,1610,,1,
M49,4569,Undirected,1611,,1,
M49,4572,Undirected,1612,,1,
M49,4733,Undirected,1613,,1,
M49,4545,Undirected,1614,,1,
M49,4750,Undirected,1615,,1,
M49,4566,Undirected,1616,,1,
M50,5451,Undirected,1617,,1,
M51,6345,Undirected,1618,,1,
M51,376,Undirected,1619,,1,
M51,6690,Undirected,1620,,1,
M51,3721,Undirected,1621,,1,
M51,6852,Undirected,1622,,1,
M51,6086,Undirected,1623,,1,
M51,4614,Undirected,1624,,1,
M51,4773,Undirected,1625,,1,
M51,4594,Undirected,1626,,1,
M51,4532,Undirected,1627,,1,
M51,4772,Undirected,1628,,1,
M51,4652,Undirected,1629,,1,
M51,4565,Undirected,1630,,1,
M51,4530,Undirected,1631,,1,
M51,4756,Undirected,1632,,1,
M51,4771,Undirected,1633,,1,
M51,4653,Undirected,1634,,1,
M51,4728,Undirected,1635,,1,
M51,4609,Undirected,1636,,1,
M51,4662,Undirected,1637,,1,
M51,4590,Undirected,1638,,1,
M51,4579,Undirected,1639,,1,
M51,4560,Undirected,1640,,1,
M51,4651,Undirected,1641,,1,
M51,4570,Undirected,1642,,1,
M51,4740,Undirected,1643,,1,
M51,4573,Undirected,1644,,1,
M51,4702,Undirected,1645,,1,
M51,4704,Undirected,1646,,1,
M51,1301,Undirected,1647,,1,
M51,3048,Undirected,1648,,1,
M51,5334,Undirected,1649,,1,
M51,3127,Undirected,1651,,1,
M51,787,Undirected,1652,,1,
M51,5809,Undirected,1653,,1,
M51,4536,Undirected,1654,,1,
M51,4603,Undirected,1655,,1,
M51,4697,Undirected,1656,,1,
M51,4746,Undirected,1657,,1,
M51,4752,Undirected,1658,,1,
M51,5339,Undirected,1659,,1,
M51,133,Undirected,1660,,1,
M51,4754,Undirected,1661,,1,
M51,5338,Undirected,1662,,1,
M51,4584,Undirected,1663,,1,
M51,4535,Undirected,1664,,1,
M51,4543,Undirected,1665,,1,
M51,4750,Undirected,1666,,1,
M51,4545,Undirected,1667,,1,
M51,4585,Undirected,1668,,1,
M51,4534,Undirected,1669,,1,
M51,4527,Undirected,1670,,1,
M51,4591,Undirected,1671,,1,
M51,4566,Undirected,1672,,1,
M51,4742,Undirected,1673,,1,
M51,4647,Undirected,1674,,1,
M51,4749,Undirected,1675,,1,
M51,4745,Undirected,1676,,1,
M51,4528,Undirected,1677,,1,
M51,4763,Undirected,1678,,1,
M51,4657,Undirected,1679,,1,
M51,4688,Undirected,1680,,1,
M51,4707,Undirected,1681,,1,
M51,4733,Undirected,1682,,1,
M51,4574,Undirected,1683,,1,
M51,4620,Undirected,1684,,1,
M51,4816,Undirected,1687,,1,
M51,4583,Undirected,1688,,1,
M51,4741,Undirected,1689,,1,
M51,4576,Undirected,1690,,1,
M51,4659,Undirected,1691,,1,
M51,4615,Undirected,1692,,1,
M51,4703,Undirected,1693,,1,
M51,4547,Undirected,1694,,1,
M51,4605,Undirected,1695,,1,
M51,4586,Undirected,1696,,1,
M51,4719,Undirected,1697,,1,
M51,4732,Undirected,1698,,1,
M51,4731,Undirected,1699,,1,
M51,4623,Undirected,1700,,1,
M51,4655,Undirected,1701,,1,
M51,4660,Undirected,1702,,1,
M51,4597,Undirected,1703,,1,
M51,4577,Undirected,1704,,1,
M51,4656,Undirected,1705,,1,
M51,4540,Undirected,1706,,1,
M51,4737,Undirected,1707,,1,
M51,4663,Undirected,1708,,1,
M51,3410,Undirected,1709,,1,
M51,4767,Undirected,1710,,1,
M51,4762,Undirected,1711,,1,
M51,4634,Undirected,1712,,1,
M51,6687,Undirected,1713,,1,
M51,1792,Undirected,1715,,1,
M51,699,Undirected,1717,,1,
M51,698,Undirected,1719,,1,
M51,4988,Undirected,1722,,1,
M51,5451,Undirected,1935,,1,
M51,2978,Undirected,1981,,1,
M51,4373,Undirected,1982,,1,
M52,1507,Undirected,2016,,1,
M52,4634,Undirected,2017,,1,
M52,4762,Undirected,2018,,1,
M53,4620,Undirected,2020,,1,
M53,4659,Undirected,2021,,1,
M53,4703,Undirected,2022,,1,
M53,4615,Undirected,2023,,1,
M54,4536,Undirected,2024,,1,
M54,4702,Undirected,2025,,1,
M55,4633,Undirected,2026,,1,
M55,5337,Undirected,2028,,1,
M55,4584,Undirected,2029,,2,
M55,4543,Undirected,2031,,1,
M55,4545,Undirected,2032,,1,
M55,4647,Undirected,2033,,1,
M55,4620,Undirected,2034,,1,
M55,4741,Undirected,2035,,1,
M55,4590,Undirected,2036,,1,
M55,4597,Undirected,2037,,1,
M55,4534,Undirected,2038,,1,
M55,4773,Undirected,2039,,1,
M55,4719,Undirected,2040,,1,
M55,4660,Undirected,2041,,1,
M55,4595,Undirected,2042,,1,
M55,1184,Undirected,2043,,1,
M55,4656,Undirected,2044,,1,
M55,4663,Undirected,2045,,1,
M55,6687,Undirected,2046,,1,
M55,4768,Undirected,2047,,1,
M55,392,Undirected,2048,,1,
M55,4594,Undirected,2049,,1,
M55,4532,Undirected,2050,,1,
M55,4772,Undirected,2051,,1,
M55,4745,Undirected,2052,,1,
M55,4570,Undirected,2053,,1,
M55,4530,Undirected,2054,,1,
M55,4756,Undirected,2055,,1,
M55,4742,Undirected,2056,,1,
M55,4567,Undirected,2057,,1,
M55,4737,Undirected,2058,,1,
M55,4651,Undirected,2059,,1,
M55,4652,Undirected,2060,,1,
M55,4702,Undirected,2061,,1,
M55,4576,Undirected,2062,,1,
M55,4583,Undirected,2063,,1,
M55,5554,Undirected,2064,,1,
M55,4603,Undirected,2065,,1,
M55,4588,Undirected,2066,,1,
M55,4732,Undirected,2067,,1,
M55,4731,Undirected,2068,,1,
M55,5451,Undirected,2069,,1,
M55,4577,Undirected,2070,,1,
M55,4659,Undirected,2071,,1,
M55,4658,Undirected,2072,,1,
M55,4609,Undirected,2073,,1,
M55,4579,Undirected,2074,,1,
M55,4697,Undirected,2075,,1,
M55,4752,Undirected,2076,,1,
M55,4547,Undirected,2077,,1,
M55,4767,Undirected,2078,,1,
M55,4728,Undirected,2079,,1,
M55,4764,Undirected,2080,,1,
M55,4592,Undirected,2081,,1,
M55,4634,Undirected,2082,,1,
M55,333,Undirected,2083,,1,
M55,362,Undirected,2084,,1,
M55,4587,Undirected,2085,,1,
M55,4699,Undirected,2086,,1,
M55,4661,Undirected,2087,,1,
M55,4928,Undirected,2088,,1,
M55,4615,Undirected,2089,,1,
M55,4565,Undirected,2095,,1,
M55,4572,Undirected,2096,,1,
M56,3721,Undirected,2104,,1,
M56,6852,Undirected,2105,,1,
M56,6086,Undirected,2106,,1,
M56,4773,Undirected,2107,,1,
M56,4593,Undirected,2108,,1,
M56,4651,Undirected,2109,,1,
M56,4772,Undirected,2110,,1,
M56,4652,Undirected,2111,,1,
M56,4571,Undirected,2112,,1,
M56,4614,Undirected,2113,,1,
M56,4565,Undirected,2114,,1,
M56,4530,Undirected,2115,,1,
M56,4756,Undirected,2116,,1,
M56,4771,Undirected,2117,,1,
M56,4653,Undirected,2118,,1,
M56,4728,Undirected,2119,,1,
M56,4740,Undirected,2120,,1,
M56,4573,Undirected,2121,,1,
M56,4609,Undirected,2122,,1,
M56,4662,Undirected,2123,,1,
M56,4742,Undirected,2124,,1,
M56,4590,Undirected,2125,,1,
M56,4579,Undirected,2126,,1,
M56,4549,Undirected,2127,,1,
M56,4704,Undirected,2128,,1,
M56,1301,Undirected,2129,,1,
M56,3048,Undirected,2130,,1,
M56,5334,Undirected,2131,,1,
M56,5809,Undirected,2132,,1,
M56,2978,Undirected,2133,,1,
M56,4373,Undirected,2134,,1,
M56,4702,Undirected,2135,,1,
M56,4536,Undirected,2136,,1,
M56,4603,Undirected,2137,,1,
M56,4697,Undirected,2138,,1,
M56,3127,Undirected,2139,,1,
M56,4746,Undirected,2140,,1,
M56,4752,Undirected,2141,,1,
M56,5339,Undirected,2142,,1,
M56,133,Undirected,2143,,1,
M56,4754,Undirected,2144,,1,
M56,4567,Undirected,2145,,1,
M56,4584,Undirected,2146,,1,
M56,4535,Undirected,2147,,1,
M56,4543,Undirected,2148,,1,
M56,4545,Undirected,2149,,1,
M56,5554,Undirected,2150,,1,
M56,74,Undirected,2151,,1,
M56,82,Undirected,2152,,1,
M56,85,Undirected,2153,,1,
M56,84,Undirected,2154,,1,
M56,83,Undirected,2155,,1,
M56,4534,Undirected,2156,,1,
M56,2950,Undirected,2157,,1,
M56,4647,Undirected,2158,,1,
M56,4749,Undirected,2159,,1,
M56,6687,Undirected,2160,,1,
M56,4599,Undirected,2161,,1,
M56,4745,Undirected,2162,,1,
M56,4763,Undirected,2163,,1,
M56,4658,Undirected,2164,,1,
M56,4688,Undirected,2165,,1,
M56,4707,Undirected,2166,,1,
M56,4574,Undirected,2167,,1,
M56,4620,Undirected,2168,,1,
M56,4576,Undirected,2169,,1,
M56,3410,Undirected,2170,,1,
M56,4741,Undirected,2171,,1,
M56,4659,Undirected,2172,,1,
M56,4703,Undirected,2173,,1,
M56,4547,Undirected,2174,,1,
M56,4605,Undirected,2175,,1,
M56,5338,Undirected,2176,,1,
M56,4719,Undirected,2177,,1,
M56,4732,Undirected,2178,,1,
M56,4731,Undirected,2179,,1,
M56,5451,Undirected,2180,,1,
M56,4623,Undirected,2181,,1,
M56,4582,Undirected,2182,,1,
M56,4675,Undirected,2183,,1,
M56,1184,Undirected,2184,,1,
M56,4758,Undirected,2185,,1,
M56,4753,Undirected,2186,,1,
M56,333,Undirected,2187,,1,
M56,362,Undirected,2188,,1,
M56,4661,Undirected,2189,,1,
M56,4699,Undirected,2190,,1,
M56,4587,Undirected,2191,,2,
M56,4588,Undirected,2192,,1,
M56,4577,Undirected,2193,,1,
M56,4656,Undirected,2194,,1,
M56,4540,Undirected,2197,,1,
M56,4561,Undirected,2198,,1,
M56,4737,Undirected,2199,,1,
M56,4663,Undirected,2201,,1,
M56,4767,Undirected,2202,,1,
M56,4537,Undirected,2203,,1,
M56,4762,Undirected,2204,,1,
M56,4634,Undirected,2206,,1,
M56,4768,Undirected,2207,,1,
M57,6345,Undirected,2214,,1,
M57,4178,Undirected,2216,,1,
M58,5451,Undirected,2222,,1,
M59,6377,Undirected,2224,,1,
M59,4577,Undirected,2225,,1,
M59,4584,Undirected,2227,,1,
M59,4758,Undirected,2228,,1,
M59,4592,Undirected,2229,,1,
M59,376,Undirected,2230,,1,
M59,6380,Undirected,2231,,1,
M59,6852,Undirected,2232,,1,
M59,6086,Undirected,2233,,1,
M59,1435,Undirected,2234,,1,
M59,4768,Undirected,2235,,2,
M59,4737,Undirected,2236,,1,
M59,4620,Undirected,2237,,1,
M59,4656,Undirected,2238,,1,
M59,362,Undirected,2240,,1,
M59,4762,Undirected,2242,,1,
M59,4634,Undirected,2243,,2,
M59,4603,Undirected,2245,,1,
M59,4609,Undirected,2246,,1,
M59,4688,Undirected,2247,,1,
M60,3721,Undirected,2248,,1,
M60,6852,Undirected,2249,,1,
M60,4614,Undirected,2250,,1,
M60,6086,Undirected,2251,,1,
M60,4773,Undirected,2252,,1,
M60,4593,Undirected,2253,,1,
M60,4532,Undirected,2254,,1,
M60,4772,Undirected,2255,,1,
M60,4651,Undirected,2256,,1,
M60,4652,Undirected,2257,,1,
M60,4571,Undirected,2258,,1,
M60,4565,Undirected,2259,,1,
M60,4530,Undirected,2260,,1,
M60,4756,Undirected,2261,,1,
M60,4771,Undirected,2262,,1,
M60,4653,Undirected,2263,,1,
M60,4728,Undirected,2264,,1,
M60,4740,Undirected,2265,,1,
M60,4573,Undirected,2266,,1,
M60,4609,Undirected,2267,,1,
M60,4662,Undirected,2268,,1,
M60,4742,Undirected,2269,,1,
M60,4590,Undirected,2270,,1,
M60,4579,Undirected,2271,,1,
M60,4549,Undirected,2272,,1,
M60,1301,Undirected,2273,,1,
M60,3048,Undirected,2274,,1,
M60,4704,Undirected,2275,,1,
M60,787,Undirected,2276,,1,
M60,5334,Undirected,2277,,1,
M60,5809,Undirected,2278,,1,
M60,3127,Undirected,2279,,1,
M60,2978,Undirected,2280,,1,
M60,4373,Undirected,2281,,1,
M60,4702,Undirected,2282,,1,
M60,4536,Undirected,2283,,1,
M60,4603,Undirected,2284,,1,
M60,4697,Undirected,2285,,1,
M60,4746,Undirected,2286,,1,
M60,4752,Undirected,2287,,1,
M60,5339,Undirected,2288,,1,
M60,133,Undirected,2289,,1,
M60,4754,Undirected,2290,,1,
M60,4567,Undirected,2291,,1,
M60,4584,Undirected,2292,,1,
M60,4535,Undirected,2293,,1,
M60,4543,Undirected,2294,,1,
M61,4688,Undirected,2297,,1,
M62,463,Undirected,2320,,1,
M62,3721,Undirected,2321,,1,
M62,4614,Undirected,2322,,1,
M62,6086,Undirected,2323,,1,
M62,4773,Undirected,2324,,1,
M62,4593,Undirected,2325,,1,
M62,4532,Undirected,2326,,1,
M62,238,Undirected,2327,,1,
M62,4772,Undirected,2328,,1,
M62,4651,Undirected,2329,,1,
M62,4652,Undirected,2330,,1,
M62,4571,Undirected,2331,,1,
M62,4565,Undirected,2332,,1,
M62,4530,Undirected,2333,,1,
M62,4756,Undirected,2334,,1,
M62,4771,Undirected,2335,,1,
M62,4653,Undirected,2336,,1,
M62,4728,Undirected,2337,,1,
M62,4740,Undirected,2338,,1,
M62,4573,Undirected,2339,,1,
M62,4609,Undirected,2340,,1,
M62,4662,Undirected,2341,,1,
M62,4742,Undirected,2342,,1,
M62,6852,Undirected,2343,,1,
M62,4590,Undirected,2344,,1,
M62,4579,Undirected,2345,,1,
M62,4549,Undirected,2346,,1,
M63,4590,Undirected,2347,,1,
M63,4579,Undirected,2348,,1,
M63,4549,Undirected,2349,,1,
M63,4704,Undirected,2350,,1,
M63,1301,Undirected,2351,,1,
M63,3048,Undirected,2352,,1,
M63,787,Undirected,2353,,1,
M63,5809,Undirected,2354,,1,
M63,2978,Undirected,2355,,1,
M63,4373,Undirected,2356,,1,
M63,4702,Undirected,2357,,1,
M63,4536,Undirected,2358,,1,
M63,4603,Undirected,2359,,1,
M63,4697,Undirected,2360,,1,
M63,3127,Undirected,2361,,1,
M63,4746,Undirected,2362,,1,
M63,4752,Undirected,2363,,1,
M63,5339,Undirected,2364,,1,
M63,133,Undirected,2365,,1,
M63,4754,Undirected,2366,,1,
M63,4567,Undirected,2367,,1,
M63,4584,Undirected,2368,,1,
M63,4535,Undirected,2369,,1,
M63,4543,Undirected,2370,,1,
M63,4545,Undirected,2371,,1,
M63,5554,Undirected,2372,,1,
M63,74,Undirected,2373,,1,
M63,82,Undirected,2374,,1,
M63,85,Undirected,2375,,1,
M63,84,Undirected,2376,,1,
M63,83,Undirected,2377,,1,
M63,4534,Undirected,2378,,1,
M63,2950,Undirected,2379,,1,
M63,4647,Undirected,2380,,1,
M63,4749,Undirected,2381,,1,
M63,4745,Undirected,2382,,1,
M63,4763,Undirected,2383,,1,
M63,4658,Undirected,2384,,1,
M63,4688,Undirected,2385,,1,
M63,4707,Undirected,2387,,1,
M63,4574,Undirected,2388,,1,
M63,4620,Undirected,2389,,1,
M63,4576,Undirected,2390,,1,
M63,3410,Undirected,2391,,1,
M63,4741,Undirected,2392,,1,
M63,4659,Undirected,2393,,1,
M63,4703,Undirected,2394,,1,
M63,4547,Undirected,2395,,1,
M63,4605,Undirected,2396,,1,
M63,5338,Undirected,2397,,1,
M63,4719,Undirected,2398,,1,
M63,5451,Undirected,2399,,1,
M63,4732,Undirected,2400,,1,
M63,4731,Undirected,2401,,1,
M63,4623,Undirected,2402,,1,
M63,4582,Undirected,2403,,1,
M63,4675,Undirected,2404,,1,
M63,1184,Undirected,2405,,1,
M63,4758,Undirected,2406,,1,
M63,4753,Undirected,2407,,1,
M63,333,Undirected,2408,,1,
M63,362,Undirected,2409,,1,
M63,4661,Undirected,2410,,1,
M63,4699,Undirected,2411,,1,
M63,4588,Undirected,2412,,1,
M63,4577,Undirected,2413,,1,
M63,4656,Undirected,2414,,1,
M63,4540,Undirected,2415,,1,
M63,4561,Undirected,2416,,1,
M63,4737,Undirected,2417,,1,
M63,4663,Undirected,2418,,1,
M63,4767,Undirected,2419,,1,
M64,5451,Undirected,2424,,1,
M65,6345,Undirected,2437,,1,
M65,4373,Undirected,2438,,1,
M65,2978,Undirected,2439,,1,
M65,4740,Undirected,2440,,1,
M65,4590,Undirected,2441,,1,
M65,4579,Undirected,2442,,1,
M65,4702,Undirected,2443,,1,
M65,4609,Undirected,2444,,1,
M65,4752,Undirected,2445,,1,
M65,1301,Undirected,2446,,1,
M65,3048,Undirected,2447,,1,
M65,5334,Undirected,2448,,1,
M65,3127,Undirected,2449,,1,
M65,4749,Undirected,2450,,1,
M65,4745,Undirected,2451,,1,
M65,4728,Undirected,2452,,1,
M65,5337,Undirected,2453,,1,
M65,4754,Undirected,2454,,1,
M65,5338,Undirected,2455,,1,
M65,6852,Undirected,2456,,1,
M65,6086,Undirected,2457,,1,
M65,4593,Undirected,2458,,1,
M65,4532,Undirected,2459,,1,
M65,238,Undirected,2460,,1,
M66,4567,Undirected,2463,,1,
M77,5451,Undirected,2470,,1,
M70,4536,Undirected,2471,,1,
M70,4702,Undirected,2472,,1,
M71,6687,Undirected,2473,,1,
M67,4373,Undirected,2474,,1,
M67,4702,Undirected,2475,,1,
M67,4536,Undirected,2476,,1,
M76,5451,Undirected,2477,,1,
